unitid,university_name,year,Cohort_type,Graduation_rate_status_in_cohort,Cohort,Total,Total_men,Total_women,American_Indian_total,American_Indian_men,American_Indian_women,Asian_total,Asian_men,Asian_women,Black_total,Black_men,Black_women,Hispanic_total,Hispanic_men,Hispanic_women,Native_Hawaiian_total,Native_Hawaiian_men,Native_Hawaiian_women,White_total,White_men,White_women,Two_or_more_races_total,Two_or_more_races_men,Two_or_more_races_women,Race_unknown_total,Race_unknown_men,Race_unknown_women,Nonresident_alien_total,Nonresident_alien_men
183655,Atlantic Cape Community College,2020,29,12,4,876,396.0,480.0,6.0,2.0,4.0,66.0,30.0,36.0,127.0,58.0,69.0,224.0,100.0,124.0,2.0,1.0,1.0,361.0,171.0,190.0,20.0,9.0,11.0,58.0,19.0,39.0,12.0,6.0
183655,Atlantic Cape Community College,2020,30,13,4,177,65.0,112.0,0.0,0.0,0.0,16.0,4.0,12.0,10.0,5.0,5.0,39.0,14.0,25.0,0.0,0.0,0.0,98.0,37.0,61.0,4.0,2.0,2.0,8.0,3.0,5.0,2.0,0.0
183655,Atlantic Cape Community College,2020,31,14,4,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183655,Atlantic Cape Community College,2020,32,15,4,175,65.0,110.0,0.0,0.0,0.0,16.0,4.0,12.0,10.0,5.0,5.0,38.0,14.0,24.0,0.0,0.0,0.0,97.0,37.0,60.0,4.0,2.0,2.0,8.0,3.0,5.0,2.0,0.0
183655,Atlantic Cape Community College,2020,33,20,4,105,42.0,63.0,1.0,0.0,1.0,13.0,6.0,7.0,17.0,8.0,9.0,16.0,7.0,9.0,1.0,1.0,0.0,44.0,14.0,30.0,3.0,2.0,1.0,10.0,4.0,6.0,0.0,0.0
183655,Atlantic Cape Community College,2020,35,22,4,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183655,Atlantic Cape Community College,2020,36,23,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183655,Atlantic Cape Community College,2020,37,24,4,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183655,Atlantic Cape Community College,2020,47,31,4,127,45.0,82.0,1.0,0.0,1.0,11.0,4.0,7.0,17.0,8.0,9.0,39.0,13.0,26.0,1.0,0.0,1.0,42.0,16.0,26.0,2.0,1.0,1.0,11.0,1.0,10.0,3.0,2.0
183655,Atlantic Cape Community College,2020,48,32,4,467,244.0,223.0,4.0,2.0,2.0,26.0,16.0,10.0,83.0,37.0,46.0,130.0,66.0,64.0,0.0,0.0,0.0,177.0,104.0,73.0,11.0,4.0,7.0,29.0,11.0,18.0,7.0,4.0
183655,Atlantic Cape Community College,2021,27,10,4,837,391.0,446.0,3.0,2.0,1.0,53.0,32.0,21.0,102.0,43.0,59.0,222.0,95.0,127.0,2.0,1.0,1.0,378.0,180.0,198.0,18.0,8.0,10.0,53.0,28.0,25.0,6.0,2.0
183655,Atlantic Cape Community College,2021,29,12,4,837,391.0,446.0,3.0,2.0,1.0,53.0,32.0,21.0,102.0,43.0,59.0,222.0,95.0,127.0,2.0,1.0,1.0,378.0,180.0,198.0,18.0,8.0,10.0,53.0,28.0,25.0,6.0,2.0
183655,Atlantic Cape Community College,2021,30,13,4,177,72.0,105.0,0.0,0.0,0.0,13.0,8.0,5.0,14.0,8.0,6.0,48.0,21.0,27.0,0.0,0.0,0.0,93.0,33.0,60.0,0.0,0.0,0.0,8.0,2.0,6.0,1.0,0.0
183655,Atlantic Cape Community College,2021,32,15,4,177,72.0,105.0,0.0,0.0,0.0,13.0,8.0,5.0,14.0,8.0,6.0,48.0,21.0,27.0,0.0,0.0,0.0,93.0,33.0,60.0,0.0,0.0,0.0,8.0,2.0,6.0,1.0,0.0
183655,Atlantic Cape Community College,2021,33,20,4,107,54.0,53.0,0.0,0.0,0.0,13.0,8.0,5.0,12.0,5.0,7.0,24.0,10.0,14.0,0.0,0.0,0.0,49.0,28.0,21.0,1.0,0.0,1.0,6.0,1.0,5.0,2.0,2.0
183655,Atlantic Cape Community College,2021,35,22,4,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183655,Atlantic Cape Community College,2021,37,24,4,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183655,Atlantic Cape Community College,2021,47,31,4,123,51.0,72.0,0.0,0.0,0.0,16.0,10.0,6.0,12.0,4.0,8.0,37.0,13.0,24.0,0.0,0.0,0.0,48.0,21.0,27.0,3.0,1.0,2.0,5.0,2.0,3.0,2.0,0.0
183655,Atlantic Cape Community College,2021,48,32,4,430,214.0,216.0,3.0,2.0,1.0,11.0,6.0,5.0,64.0,26.0,38.0,113.0,51.0,62.0,2.0,1.0,1.0,188.0,98.0,90.0,14.0,7.0,7.0,34.0,23.0,11.0,1.0,0.0
183655,Atlantic Cape Community College,2023,27,10,4,751,292.0,459.0,0.0,0.0,0.0,49.0,22.0,27.0,82.0,31.0,51.0,227.0,82.0,145.0,5.0,3.0,2.0,333.0,133.0,200.0,33.0,12.0,21.0,18.0,7.0,11.0,4.0,2.0
183655,Atlantic Cape Community College,2023,29,12,4,751,292.0,459.0,0.0,0.0,0.0,49.0,22.0,27.0,82.0,31.0,51.0,227.0,82.0,145.0,5.0,3.0,2.0,333.0,133.0,200.0,33.0,12.0,21.0,18.0,7.0,11.0,4.0,2.0
183655,Atlantic Cape Community College,2023,30,13,4,187,72.0,115.0,0.0,0.0,0.0,10.0,4.0,6.0,13.0,2.0,11.0,45.0,18.0,27.0,1.0,0.0,1.0,103.0,44.0,59.0,7.0,1.0,6.0,6.0,2.0,4.0,2.0,1.0
183655,Atlantic Cape Community College,2023,31,14,4,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
183655,Atlantic Cape Community College,2023,32,15,4,185,71.0,114.0,0.0,0.0,0.0,9.0,4.0,5.0,13.0,2.0,11.0,45.0,18.0,27.0,1.0,0.0,1.0,103.0,44.0,59.0,7.0,1.0,6.0,5.0,1.0,4.0,2.0,1.0
183655,Atlantic Cape Community College,2023,33,20,4,116,41.0,75.0,0.0,0.0,0.0,10.0,6.0,4.0,19.0,6.0,13.0,19.0,6.0,13.0,1.0,1.0,0.0,62.0,20.0,42.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0
183655,Atlantic Cape Community College,2023,35,22,4,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183655,Atlantic Cape Community College,2023,36,23,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183655,Atlantic Cape Community College,2023,37,24,4,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183655,Atlantic Cape Community College,2023,47,31,4,128,54.0,74.0,0.0,0.0,0.0,13.0,8.0,5.0,16.0,6.0,10.0,50.0,19.0,31.0,2.0,2.0,0.0,40.0,15.0,25.0,5.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0
183655,Atlantic Cape Community College,2023,48,32,4,320,125.0,195.0,0.0,0.0,0.0,16.0,4.0,12.0,34.0,17.0,17.0,113.0,39.0,74.0,1.0,0.0,1.0,128.0,54.0,74.0,19.0,8.0,11.0,7.0,2.0,5.0,2.0,1.0
183655,Atlantic Cape Community College,2022,29,12,4,838,379.0,459.0,2.0,2.0,0.0,36.0,12.0,24.0,118.0,57.0,61.0,240.0,109.0,131.0,1.0,1.0,0.0,357.0,159.0,198.0,40.0,14.0,26.0,31.0,19.0,12.0,13.0,6.0
183655,Atlantic Cape Community College,2022,30,13,4,195,69.0,126.0,0.0,0.0,0.0,7.0,2.0,5.0,15.0,5.0,10.0,53.0,19.0,34.0,0.0,0.0,0.0,100.0,36.0,64.0,9.0,1.0,8.0,8.0,5.0,3.0,3.0,1.0
183655,Atlantic Cape Community College,2022,31,14,4,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
183655,Atlantic Cape Community College,2022,32,15,4,192,69.0,123.0,0.0,0.0,0.0,7.0,2.0,5.0,15.0,5.0,10.0,53.0,19.0,34.0,0.0,0.0,0.0,98.0,36.0,62.0,9.0,1.0,8.0,7.0,5.0,2.0,3.0,1.0
183655,Atlantic Cape Community College,2022,33,20,4,107,56.0,51.0,0.0,0.0,0.0,7.0,2.0,5.0,17.0,7.0,10.0,27.0,12.0,15.0,0.0,0.0,0.0,51.0,32.0,19.0,2.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0
183655,Atlantic Cape Community College,2022,35,22,4,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183655,Atlantic Cape Community College,2022,36,23,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183655,Atlantic Cape Community College,2022,37,24,4,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183655,Atlantic Cape Community College,2022,47,31,4,117,45.0,72.0,1.0,1.0,0.0,10.0,4.0,6.0,18.0,11.0,7.0,40.0,12.0,28.0,0.0,0.0,0.0,37.0,12.0,25.0,5.0,1.0,4.0,4.0,4.0,0.0,2.0,0.0
183655,Atlantic Cape Community College,2022,48,32,4,419,209.0,210.0,1.0,1.0,0.0,12.0,4.0,8.0,68.0,34.0,34.0,120.0,66.0,54.0,1.0,1.0,0.0,169.0,79.0,90.0,24.0,10.0,14.0,16.0,9.0,7.0,8.0,5.0
183743,Bergen Community College,2019,27,10,4,2679,1460.0,1219.0,5.0,2.0,3.0,122.0,78.0,44.0,148.0,78.0,70.0,654.0,347.0,307.0,7.0,0.0,7.0,630.0,354.0,276.0,47.0,28.0,19.0,901.0,490.0,411.0,165.0,83.0
183743,Bergen Community College,2019,29,12,4,2679,1460.0,1219.0,5.0,2.0,3.0,122.0,78.0,44.0,148.0,78.0,70.0,654.0,347.0,307.0,7.0,0.0,7.0,630.0,354.0,276.0,47.0,28.0,19.0,901.0,490.0,411.0,165.0,83.0
183743,Bergen Community College,2019,30,13,4,607,279.0,328.0,1.0,0.0,1.0,46.0,23.0,23.0,23.0,8.0,15.0,121.0,56.0,65.0,2.0,0.0,2.0,179.0,101.0,78.0,13.0,6.0,7.0,181.0,68.0,113.0,41.0,17.0
183743,Bergen Community College,2019,31,14,4,10,2.0,8.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
183743,Bergen Community College,2019,32,15,4,597,277.0,320.0,0.0,0.0,0.0,44.0,22.0,22.0,23.0,8.0,15.0,121.0,56.0,65.0,2.0,0.0,2.0,176.0,100.0,76.0,13.0,6.0,7.0,179.0,68.0,111.0,39.0,17.0
183743,Bergen Community College,2019,33,20,4,453,227.0,226.0,2.0,0.0,2.0,23.0,16.0,7.0,23.0,11.0,12.0,114.0,52.0,62.0,2.0,0.0,2.0,116.0,65.0,51.0,7.0,3.0,4.0,145.0,73.0,72.0,21.0,7.0
183743,Bergen Community College,2019,35,22,4,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183743,Bergen Community College,2019,36,23,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183743,Bergen Community College,2019,37,24,4,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183743,Bergen Community College,2019,47,31,4,531,298.0,233.0,1.0,1.0,0.0,26.0,19.0,7.0,28.0,17.0,11.0,135.0,67.0,68.0,1.0,0.0,1.0,124.0,68.0,56.0,10.0,7.0,3.0,172.0,99.0,73.0,34.0,20.0
183743,Bergen Community College,2019,48,32,4,1088,656.0,432.0,1.0,1.0,0.0,27.0,20.0,7.0,74.0,42.0,32.0,284.0,172.0,112.0,2.0,0.0,2.0,211.0,120.0,91.0,17.0,12.0,5.0,403.0,250.0,153.0,69.0,39.0
183743,Bergen Community College,2018,27,10,4,2515,1354.0,1161.0,6.0,2.0,4.0,144.0,84.0,60.0,149.0,77.0,72.0,715.0,353.0,362.0,4.0,3.0,1.0,719.0,407.0,312.0,41.0,22.0,19.0,581.0,320.0,261.0,156.0,86.0
183743,Bergen Community College,2018,29,12,4,2515,1354.0,1161.0,6.0,2.0,4.0,144.0,84.0,60.0,149.0,77.0,72.0,715.0,353.0,362.0,4.0,3.0,1.0,719.0,407.0,312.0,41.0,22.0,19.0,581.0,320.0,261.0,156.0,86.0
183743,Bergen Community College,2018,30,13,4,547,240.0,307.0,1.0,0.0,1.0,45.0,23.0,22.0,17.0,7.0,10.0,140.0,52.0,88.0,0.0,0.0,0.0,202.0,89.0,113.0,11.0,4.0,7.0,95.0,49.0,46.0,36.0,16.0
183743,Bergen Community College,2018,31,14,4,2,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183743,Bergen Community College,2018,32,15,4,545,240.0,305.0,1.0,0.0,1.0,44.0,23.0,21.0,17.0,7.0,10.0,140.0,52.0,88.0,0.0,0.0,0.0,201.0,89.0,112.0,11.0,4.0,7.0,95.0,49.0,46.0,36.0,16.0
183743,Bergen Community College,2018,33,20,4,354,177.0,177.0,1.0,0.0,1.0,18.0,10.0,8.0,29.0,13.0,16.0,98.0,49.0,49.0,0.0,0.0,0.0,99.0,55.0,44.0,8.0,5.0,3.0,88.0,38.0,50.0,13.0,7.0
183743,Bergen Community College,2018,35,22,4,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183743,Bergen Community College,2018,36,23,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183743,Bergen Community College,2018,37,24,4,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183743,Bergen Community College,2018,47,31,4,496,281.0,215.0,0.0,0.0,0.0,37.0,27.0,10.0,30.0,15.0,15.0,137.0,67.0,70.0,0.0,0.0,0.0,139.0,85.0,54.0,7.0,4.0,3.0,116.0,68.0,48.0,30.0,15.0
183743,Bergen Community College,2018,48,32,4,1118,656.0,462.0,4.0,2.0,2.0,44.0,24.0,20.0,73.0,42.0,31.0,340.0,185.0,155.0,4.0,3.0,1.0,279.0,178.0,101.0,15.0,9.0,6.0,282.0,165.0,117.0,77.0,48.0
183743,Bergen Community College,2020,27,10,4,2312,1281.0,1031.0,14.0,9.0,5.0,199.0,122.0,77.0,174.0,81.0,93.0,562.0,293.0,269.0,13.0,5.0,8.0,831.0,492.0,339.0,14.0,7.0,7.0,395.0,213.0,182.0,110.0,59.0
183743,Bergen Community College,2020,29,12,4,2312,1281.0,1031.0,14.0,9.0,5.0,199.0,122.0,77.0,174.0,81.0,93.0,562.0,293.0,269.0,13.0,5.0,8.0,831.0,492.0,339.0,14.0,7.0,7.0,395.0,213.0,182.0,110.0,59.0
183743,Bergen Community College,2020,30,13,4,510,251.0,259.0,3.0,2.0,1.0,54.0,29.0,25.0,28.0,8.0,20.0,84.0,34.0,50.0,1.0,0.0,1.0,222.0,124.0,98.0,2.0,0.0,2.0,90.0,44.0,46.0,26.0,10.0
183743,Bergen Community College,2020,31,14,4,5,2.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183743,Bergen Community College,2020,32,15,4,505,249.0,256.0,3.0,2.0,1.0,52.0,28.0,24.0,28.0,8.0,20.0,83.0,34.0,49.0,1.0,0.0,1.0,220.0,123.0,97.0,2.0,0.0,2.0,90.0,44.0,46.0,26.0,10.0
183743,Bergen Community College,2020,33,20,4,332,190.0,142.0,1.0,0.0,1.0,33.0,26.0,7.0,22.0,14.0,8.0,87.0,41.0,46.0,1.0,0.0,1.0,123.0,76.0,47.0,1.0,1.0,0.0,55.0,27.0,28.0,9.0,5.0
183743,Bergen Community College,2020,35,22,4,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183743,Bergen Community College,2020,36,23,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183743,Bergen Community College,2020,37,24,4,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183743,Bergen Community College,2020,47,31,4,389,202.0,187.0,2.0,1.0,1.0,35.0,19.0,16.0,29.0,14.0,15.0,81.0,41.0,40.0,1.0,0.0,1.0,154.0,81.0,73.0,1.0,0.0,1.0,63.0,34.0,29.0,23.0,12.0
183743,Bergen Community College,2020,48,32,4,1081,638.0,443.0,8.0,6.0,2.0,77.0,48.0,29.0,95.0,45.0,50.0,310.0,177.0,133.0,10.0,5.0,5.0,332.0,211.0,121.0,10.0,6.0,4.0,187.0,108.0,79.0,52.0,32.0
183743,Bergen Community College,2021,27,10,4,2166,1189.0,977.0,9.0,4.0,5.0,193.0,116.0,77.0,131.0,72.0,59.0,946.0,488.0,458.0,8.0,3.0,5.0,698.0,412.0,286.0,2.0,2.0,0.0,91.0,48.0,43.0,88.0,44.0
183743,Bergen Community College,2021,29,12,4,2166,1189.0,977.0,9.0,4.0,5.0,193.0,116.0,77.0,131.0,72.0,59.0,946.0,488.0,458.0,8.0,3.0,5.0,698.0,412.0,286.0,2.0,2.0,0.0,91.0,48.0,43.0,88.0,44.0
183743,Bergen Community College,2021,30,13,4,519,255.0,264.0,3.0,2.0,1.0,62.0,31.0,31.0,19.0,7.0,12.0,194.0,83.0,111.0,2.0,0.0,2.0,199.0,114.0,85.0,0.0,0.0,0.0,21.0,11.0,10.0,19.0,7.0
183743,Bergen Community College,2021,31,14,4,6,4.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
183743,Bergen Community College,2021,32,15,4,513,251.0,262.0,3.0,2.0,1.0,60.0,30.0,30.0,19.0,7.0,12.0,191.0,81.0,110.0,2.0,0.0,2.0,199.0,114.0,85.0,0.0,0.0,0.0,20.0,10.0,10.0,19.0,7.0
183743,Bergen Community College,2021,33,20,4,327,166.0,161.0,3.0,1.0,2.0,28.0,18.0,10.0,27.0,10.0,17.0,128.0,63.0,65.0,0.0,0.0,0.0,112.0,59.0,53.0,1.0,1.0,0.0,15.0,7.0,8.0,13.0,7.0
183743,Bergen Community College,2021,35,22,4,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183743,Bergen Community College,2021,36,23,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183743,Bergen Community College,2021,37,24,4,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183743,Bergen Community College,2021,47,31,4,365,186.0,179.0,1.0,0.0,1.0,32.0,19.0,13.0,22.0,13.0,9.0,173.0,85.0,88.0,3.0,1.0,2.0,99.0,53.0,46.0,0.0,0.0,0.0,15.0,6.0,9.0,20.0,9.0
183743,Bergen Community College,2021,48,32,4,955,582.0,373.0,2.0,1.0,1.0,71.0,48.0,23.0,63.0,42.0,21.0,451.0,257.0,194.0,3.0,2.0,1.0,288.0,186.0,102.0,1.0,1.0,0.0,40.0,24.0,16.0,36.0,21.0
183743,Bergen Community College,2023,27,10,4,1608,830.0,778.0,3.0,2.0,1.0,129.0,70.0,59.0,113.0,57.0,56.0,714.0,344.0,370.0,5.0,5.0,0.0,550.0,306.0,244.0,10.0,3.0,7.0,53.0,27.0,26.0,31.0,16.0
183743,Bergen Community College,2023,29,12,4,1608,830.0,778.0,3.0,2.0,1.0,129.0,70.0,59.0,113.0,57.0,56.0,714.0,344.0,370.0,5.0,5.0,0.0,550.0,306.0,244.0,10.0,3.0,7.0,53.0,27.0,26.0,31.0,16.0
183743,Bergen Community College,2023,30,13,4,384,171.0,213.0,1.0,1.0,0.0,41.0,19.0,22.0,19.0,9.0,10.0,144.0,57.0,87.0,0.0,0.0,0.0,148.0,72.0,76.0,1.0,0.0,1.0,17.0,5.0,12.0,13.0,8.0
183743,Bergen Community College,2023,31,14,4,2,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183743,Bergen Community College,2023,32,15,4,382,171.0,211.0,1.0,1.0,0.0,40.0,19.0,21.0,19.0,9.0,10.0,143.0,57.0,86.0,0.0,0.0,0.0,148.0,72.0,76.0,1.0,0.0,1.0,17.0,5.0,12.0,13.0,8.0
183743,Bergen Community College,2023,33,20,4,270,141.0,129.0,2.0,1.0,1.0,26.0,16.0,10.0,23.0,11.0,12.0,106.0,55.0,51.0,2.0,2.0,0.0,100.0,51.0,49.0,3.0,1.0,2.0,6.0,3.0,3.0,2.0,1.0
183743,Bergen Community College,2023,35,22,4,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183743,Bergen Community College,2023,36,23,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183743,Bergen Community College,2023,37,24,4,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183743,Bergen Community College,2023,47,31,4,279,148.0,131.0,0.0,0.0,0.0,18.0,9.0,9.0,19.0,9.0,10.0,133.0,64.0,69.0,0.0,0.0,0.0,101.0,64.0,37.0,1.0,0.0,1.0,3.0,2.0,1.0,4.0,0.0
183743,Bergen Community College,2023,48,32,4,675,370.0,305.0,0.0,0.0,0.0,44.0,26.0,18.0,52.0,28.0,24.0,331.0,168.0,163.0,3.0,3.0,0.0,201.0,119.0,82.0,5.0,2.0,3.0,27.0,17.0,10.0,12.0,7.0
183743,Bergen Community College,2022,29,12,4,1963,1096.0,867.0,2.0,2.0,0.0,172.0,107.0,65.0,146.0,85.0,61.0,845.0,429.0,416.0,7.0,6.0,1.0,621.0,369.0,252.0,3.0,3.0,0.0,81.0,59.0,22.0,86.0,36.0
183743,Bergen Community College,2022,30,13,4,491,238.0,253.0,1.0,1.0,0.0,46.0,25.0,21.0,24.0,11.0,13.0,178.0,80.0,98.0,3.0,2.0,1.0,191.0,99.0,92.0,0.0,0.0,0.0,20.0,13.0,7.0,28.0,7.0
183743,Bergen Community College,2022,31,14,4,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183743,Bergen Community College,2022,32,15,4,488,238.0,250.0,1.0,1.0,0.0,46.0,25.0,21.0,23.0,11.0,12.0,177.0,80.0,97.0,3.0,2.0,1.0,190.0,99.0,91.0,0.0,0.0,0.0,20.0,13.0,7.0,28.0,7.0
183743,Bergen Community College,2022,33,20,4,240,126.0,114.0,0.0,0.0,0.0,25.0,18.0,7.0,25.0,14.0,11.0,96.0,42.0,54.0,1.0,1.0,0.0,76.0,43.0,33.0,0.0,0.0,0.0,12.0,5.0,7.0,5.0,3.0
183743,Bergen Community College,2022,35,22,4,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183743,Bergen Community College,2022,36,23,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183743,Bergen Community College,2022,37,24,4,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183743,Bergen Community College,2022,47,31,4,340,177.0,163.0,0.0,0.0,0.0,44.0,23.0,21.0,27.0,14.0,13.0,149.0,70.0,79.0,0.0,0.0,0.0,99.0,57.0,42.0,1.0,1.0,0.0,7.0,7.0,0.0,13.0,5.0
183743,Bergen Community College,2022,48,32,4,892,555.0,337.0,1.0,1.0,0.0,57.0,41.0,16.0,70.0,46.0,24.0,422.0,237.0,185.0,3.0,3.0,0.0,255.0,170.0,85.0,2.0,2.0,0.0,42.0,34.0,8.0,40.0,21.0
183789,Berkeley College-Woodland Park,2019,2,12,1,808,258.0,550.0,1.0,0.0,1.0,17.0,10.0,7.0,182.0,65.0,117.0,286.0,90.0,196.0,3.0,1.0,2.0,109.0,38.0,71.0,2.0,1.0,1.0,204.0,52.0,152.0,4.0,1.0
183789,Berkeley College-Woodland Park,2019,3,13,1,355,84.0,271.0,0.0,0.0,0.0,8.0,5.0,3.0,58.0,12.0,46.0,131.0,32.0,99.0,1.0,0.0,1.0,60.0,15.0,45.0,0.0,0.0,0.0,94.0,19.0,75.0,3.0,1.0
183789,Berkeley College-Woodland Park,2019,4,20,1,122,42.0,80.0,0.0,0.0,0.0,2.0,1.0,1.0,44.0,21.0,23.0,34.0,9.0,25.0,0.0,0.0,0.0,14.0,7.0,7.0,1.0,1.0,0.0,27.0,3.0,24.0,0.0,0.0
183789,Berkeley College-Woodland Park,2019,6,10,2,348,145.0,203.0,1.0,0.0,1.0,12.0,7.0,5.0,95.0,38.0,57.0,135.0,52.0,83.0,0.0,0.0,0.0,52.0,25.0,27.0,2.0,1.0,1.0,49.0,21.0,28.0,2.0,1.0
183789,Berkeley College-Woodland Park,2019,8,12,2,348,145.0,203.0,1.0,0.0,1.0,12.0,7.0,5.0,95.0,38.0,57.0,135.0,52.0,83.0,0.0,0.0,0.0,52.0,25.0,27.0,2.0,1.0,1.0,49.0,21.0,28.0,2.0,1.0
183789,Berkeley College-Woodland Park,2019,9,13,2,129,46.0,83.0,0.0,0.0,0.0,6.0,4.0,2.0,22.0,6.0,16.0,56.0,18.0,38.0,0.0,0.0,0.0,26.0,10.0,16.0,0.0,0.0,0.0,17.0,7.0,10.0,2.0,1.0
183789,Berkeley College-Woodland Park,2019,10,14,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183789,Berkeley College-Woodland Park,2019,11,15,2,14,8.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0
183789,Berkeley College-Woodland Park,2019,12,16,2,114,38.0,76.0,0.0,0.0,0.0,5.0,3.0,2.0,18.0,4.0,14.0,52.0,15.0,37.0,0.0,0.0,0.0,23.0,9.0,14.0,0.0,0.0,0.0,14.0,6.0,8.0,2.0,1.0
183789,Berkeley College-Woodland Park,2019,13,17,2,79,21.0,58.0,0.0,0.0,0.0,3.0,1.0,2.0,13.0,2.0,11.0,36.0,7.0,29.0,0.0,0.0,0.0,17.0,7.0,10.0,0.0,0.0,0.0,9.0,4.0,5.0,1.0,0.0
183789,Berkeley College-Woodland Park,2019,14,18,2,27,13.0,14.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,1.0,3.0,13.0,6.0,7.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0
183789,Berkeley College-Woodland Park,2019,15,19,2,8,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
183789,Berkeley College-Woodland Park,2019,16,20,2,63,27.0,36.0,0.0,0.0,0.0,2.0,1.0,1.0,29.0,16.0,13.0,16.0,4.0,12.0,0.0,0.0,0.0,8.0,4.0,4.0,1.0,1.0,0.0,7.0,1.0,6.0,0.0,0.0
